carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,previousOwners,flag_invalid_tax,flag_invalid_engineSize,flag_invalid_mileage,flag_invalid_mpg,flag_invalid_previousOwners,has_reportedDamage,car_age,mileage_per_year,is_eco,is_luxury,mileage_bin,tax_to_engine_ratio
14109,bmw,x1,2019.0,semiauto,5282.0,petrol,150.0,39.8,2.0,4.0,0,0,0,0,0,1,6.0,754.5714285714286,0,1,0-10k,75.0
28404,audi,fiesta,2017.0,manual,28294.0,petrol,145.0,65.7,1.0,4.0,0,0,0,0,0,1,8.0,3143.777777777778,0,1,10k-50k,145.0
3724,audi,a3,2018.0,manual,13894.0,petrol,145.0,50.4,1.4,0.0,0,0,0,0,1,1,7.0,1736.75,0,1,10k-50k,103.57142857142858
17991,ford,kuga,2010.0,manual,61575.0,petrol,30.0,55.4,1.2,1.0,0,0,0,0,0,1,15.0,3848.4375,0,0,50k-100k,25.0
4193,audi,q3,2019.0,automatic,2673.0,diesel,145.0,45.6,2.0,1.0,0,0,0,0,0,1,6.0,381.85714285714283,0,1,0-10k,72.5
60822,opel,crosslandx,2018.0,manual,25006.0,petrol,145.0,58.9,1.2,1.0,0,0,0,0,0,1,7.0,3125.75,0,0,10k-50k,120.83333333333334
27436,ford,fiesta,2019.0,manual,11882.0,petrol,145.0,58.9,1.0,3.0,0,0,0,0,0,1,6.0,1697.4285714285713,0,0,10k-50k,145.0
74663,vw,up,2015.0,manual,15300.0,petrol,20.0,60.1,1.0,4.0,0,0,0,0,0,1,10.0,1390.909090909091,0,0,10k-50k,20.0
41429,mercedes,clclass,2019.0,semiauto,16.0,petrol,145.0,46.3,1.5,0.0,0,0,0,0,1,1,6.0,2.2857142857142856,0,1,0-10k,96.66666666666667
72345,vw,polo,2015.0,manual,77000.0,diesel,0.0,83.1,1.4,0.0,0,0,0,0,1,1,10.0,7000.0,0,0,50k-100k,0.0
70622,vw,scirocco,2017.0,semiauto,10419.0,diesel,30.0,57.6,2.0,4.0,0,0,0,0,0,1,8.0,1157.6666666666667,0,0,10k-50k,15.0
5956,audi,q2,2019.0,manual,9525.0,petrol,145.0,40.9,1.5,0.0,0,0,0,0,1,1,6.0,1360.7142857142858,0,1,0-10k,96.66666666666667
75879,vw,polo,2016.0,manual,26561.0,petrol,20.0,60.1,1.0,2.0,0,0,0,0,0,1,9.0,2656.1,0,0,10k-50k,20.0
30974,ford,fiesta,2018.0,manual,11704.0,petrol,150.0,65.7,1.0,2.0,0,0,0,0,0,1,7.0,1463.0,0,0,10k-50k,150.0
34977,mercedes,clclass,2019.0,semiauto,7795.0,petrol,144.76036788136156,46.35827310208402,1.5,2.0,0,0,0,0,0,1,6.0,1113.5714285714287,0,1,0-10k,96.50691192090771
70027,vw,golfsv,2016.0,manual,16500.0,diesel,20.0,67.3,2.0,4.0,0,0,0,0,0,1,9.0,1650.0,0,0,10k-50k,10.0
1192,audi,sq5,2019.0,automatic,26.0,petrol,145.0,32.1,2.0,0.0,0,0,0,0,1,1,6.0,3.7142857142857144,0,1,0-10k,72.5
66327,vw,polo,2016.0,manual,24787.0,petrol,145.0,47.0,1.8,3.0,0,0,0,0,0,1,9.0,2478.7,0,0,10k-50k,80.55555555555556
16313,ford,focus,2019.0,manual,2972.0,petrol,145.0,58.9,1.0,3.0,0,0,0,0,0,1,6.0,424.57142857142856,0,0,0-10k,145.0
34997,mercedes,gleclass,2019.0,semiauto,8436.0,petrol,145.0,39.2,2.0,4.0,0,0,0,0,0,1,6.0,1205.142857142857,0,1,0-10k,72.5
498,audi,q2,2019.0,manual,2000.0,diesel,145.0,49.6,3.7392354812099646,1.0,0,0,0,0,0,1,6.0,285.7142857142857,0,1,0-10k,38.77798034615355
589,audi,a3,2019.0,manual,2392.0,diesel,145.0,51.4,1.6,3.0,0,0,0,0,0,1,6.0,341.7142857142857,0,1,0-10k,90.625
49745,skoda,octavia,2019.0,automatic,4572.0,diesel,150.0,67.3,2.0,1.0,0,0,0,0,0,1,6.0,653.1428571428571,0,0,0-10k,75.0
19001,ford,cmax,2017.0,manual,23736.0,diesel,20.0,68.9,1.5,2.0,0,0,0,0,0,1,8.0,2637.3333333333335,0,0,10k-50k,13.333333333333334
28316,ford,focus,2018.0,manual,11000.0,petrol,145.0,60.1,1.0,3.0,0,0,0,0,0,1,7.0,1375.0,0,0,10k-50k,145.0
69108,vw,golfsv,2019.0,manual,5000.0,petrol,145.0,94.786380415261,1.0,2.0,0,0,0,0,0,1,6.0,714.2857142857143,0,0,0-10k,145.0
72857,vw,up,2017.0,manual,10000.0,petrol,150.0,64.2,1.0,1.0,0,0,0,0,0,1,8.0,1111.111111111111,0,0,0-10k,150.0
37276,mercedes,claclass,2019.0,semiauto,1000.0,diesel,145.0,53.3,1.3,4.0,0,0,0,0,0,1,6.0,142.85714285714286,0,1,0-10k,111.53846153846153
67714,vw,golfsv,2019.0,semiauto,15509.0,diesel,150.0,54.3,1.6,3.0,0,0,0,0,0,1,6.0,2215.5714285714284,0,0,10k-50k,93.75
41027,mercedes,gleclass,2019.0,semiauto,10862.0,diesel,145.0,67.3,2.0,4.0,0,0,0,0,0,1,6.0,1551.7142857142858,0,1,10k-50k,72.5
30406,ford,ka,2018.0,manual,12309.0,petrol,145.0,54.3,1.2,4.0,0,0,0,0,0,1,7.0,1538.625,0,0,10k-50k,120.83333333333334
4305,audi,a5,2017.0,manual,40677.0,diesel,20.0,67.3,2.0,3.0,0,0,0,0,0,1,8.0,4519.666666666667,0,1,10k-50k,10.0
49817,skoda,superb,2017.0,automatic,22060.0,diesel,145.0,62.8,2.0,3.0,0,0,0,0,0,1,8.0,2451.1111111111113,0,0,10k-50k,72.5
27004,ford,focus,2015.0,manual,30286.0,petrol,0.0,45.85221794871795,1.5,2.0,1,0,0,0,0,1,10.0,2753.2727272727275,0,0,10k-50k,0.0
16811,ford,focus,2019.0,manual,12592.0,petrol,145.68822693354468,58.319666204990995,1.0,1.0,0,0,0,0,0,1,6.0,1798.857142857143,0,0,10k-50k,145.68822693354468
56510,opel,astra,2018.0,manual,14064.0,diesel,150.0,68.9,1.6,0.0,0,0,0,0,1,1,7.0,1758.0,0,0,10k-50k,93.75
50371,skoda,octavia,2019.0,manual,11443.0,petrol,150.0,48.7,1.0,4.0,0,0,0,0,0,1,6.0,1634.7142857142858,0,0,10k-50k,150.0
44705,mercedes,clclass,2016.0,semiauto,66732.0,hybrid,40.07293382981787,77.09546765676991,2.1,4.0,0,0,0,0,0,1,9.0,6673.2,1,1,50k-100k,19.082349442770415
18714,ford,ecosport,2017.0,manual,27064.0,petrol,160.0,44.8,1.7042335548652343,0.0,0,0,0,0,1,1,8.0,3007.1111111111113,0,0,10k-50k,93.8838456403074
11196,bmw,series4,2019.0,automatic,3106.0,diesel,145.0,65.7,2.0,3.0,0,0,0,0,0,1,6.0,443.7142857142857,0,1,0-10k,72.5
1805,audi,sq5,2014.0,semiauto,47648.0,petrol,260.0,35.8,2.0,3.0,0,0,0,0,0,1,11.0,3970.6666666666665,0,1,10k-50k,130.0
45107,mercedes,clclass,2014.0,automatic,34032.0,diesel,135.1219844661668,58.07499049442936,2.1,2.0,0,0,0,0,0,1,11.0,2836.0,0,1,10k-50k,64.34380212674608
24178,ford,focus,2019.0,manual,12648.0,petrol,145.0,58.9,1.0,0.0,0,0,0,0,1,0,6.0,1806.857142857143,0,0,10k-50k,145.0
44401,mercedes,clclass,2019.0,semiauto,10340.0,diesel,145.01419127211838,59.74636615201414,2.0,2.0,0,0,0,0,0,1,6.0,1477.142857142857,0,1,10k-50k,72.50709563605919
48060,skoda,octavia,2018.0,manual,17941.0,diesel,145.0,62.8,2.0,3.0,0,0,0,0,0,1,7.0,2242.625,0,0,10k-50k,72.5
10995,bmw,series1,2016.0,manual,41399.0,diesel,20.0,72.4,1.5,1.0,0,0,0,0,0,1,9.0,4139.9,0,1,10k-50k,13.333333333333334
45786,mercedes,gleclass,2018.0,semiauto,11417.284036451692,diesel,145.0,57.7,2.0,0.0,0,0,0,0,1,1,7.0,1427.1605045564615,0,1,10k-50k,72.5
33563,hyundai,i30,2018.0,manual,15804.0,petrol,145.0,57.7,1.0,4.0,0,0,0,0,0,1,7.0,1975.5,0,0,10k-50k,145.0
3668,audi,a3,2018.0,manual,22383.0,petrol,150.0,60.1,1.0,4.0,0,0,0,0,0,1,7.0,2797.875,0,1,10k-50k,150.0
38993,mercedes,slclass,2015.0,automatic,8052.0,petrol,325.0,31.7,4.7,3.0,0,0,0,0,0,1,10.0,732.0,0,1,0-10k,69.14893617021276
61069,opel,meriva,2017.0,automatic,4373.0,petrol,235.0,20.745499786795904,1.4,1.0,0,0,0,0,0,1,8.0,485.8888888888889,0,0,0-10k,167.85714285714286
43227,mercedes,slc,2016.0,automatic,39820.0,diesel,30.0,70.6,2.1,4.0,0,0,0,0,0,1,9.0,3982.0,0,1,10k-50k,14.285714285714285
34079,hyundai,i10,2018.0,manual,30842.0,petrol,145.0,60.1,1.0,0.0,0,0,0,0,1,1,7.0,3855.25,0,0,10k-50k,145.0
5752,audi,rav4,2014.0,manual,48548.0,diesel,30.0,62.8,2.0,2.0,0,0,0,0,0,1,11.0,4045.6666666666665,0,1,10k-50k,15.0
27915,ford,mondeo,2013.0,manual,105000.0,diesel,30.0,65.7,0.5,4.0,0,1,0,0,0,1,12.0,8076.923076923077,0,0,100k-150k,60.0
3272,audi,q3,2016.0,semiauto,28526.0,diesel,160.0,50.4,2.0,4.0,0,0,0,0,0,1,9.0,2852.6,0,1,10k-50k,80.0
57965,opel,corsa,2015.0,manual,54593.0,petrol,125.0,51.4,1.2,4.0,0,0,0,0,0,1,10.0,4963.0,0,0,50k-100k,104.16666666666667
24347,ford,focus,2019.0,automatic,3975.0,diesel,145.0,67.3,1.5,2.0,0,0,0,0,0,1,6.0,567.8571428571429,0,0,0-10k,96.66666666666667
9503,bmw,x1,2017.0,manual,10048.0,diesel,150.0,60.1,2.0,1.0,0,0,0,0,0,1,8.0,1116.4444444444443,0,1,10k-50k,75.0
29214,ford,focus,2017.0,manual,26000.0,petrol,20.0,60.1,1.0,0.0,0,0,0,0,1,1,8.0,2888.8888888888887,0,0,10k-50k,20.0
56104,opel,insignia,2017.0,manual,33165.0,diesel,150.0,54.3,2.0,3.0,0,0,0,0,0,1,8.0,3685.0,0,0,10k-50k,75.0
39101,mercedes,clclass,2016.0,automatic,66950.0,hybrid,0.0,134.5,2.0,4.0,0,0,0,0,0,1,9.0,6695.0,1,1,50k-100k,0.0
54580,toyota,aygo,2017.0,automatic,8973.0,petrol,145.0,67.0,1.0,1.0,0,0,0,0,0,1,8.0,997.0,0,0,0-10k,145.0
57169,opel,astra,2017.0,manual,11627.0,diesel,145.0,72.4,1.5922137315132048,2.0,0,0,0,0,0,1,8.0,1291.888888888889,0,0,10k-50k,91.06817579207485
39227,mercedes,clclass,2017.0,semiauto,24347.0,petrol,158.7661616161616,33.143086854674394,4.0,2.0,0,0,0,0,0,1,8.0,2705.222222222222,0,1,10k-50k,39.6915404040404
59784,opel,mokka,2017.0,manual,10180.0,petrol,200.0,41.688852309132685,1.6,4.0,0,0,0,0,0,1,8.0,1131.111111111111,0,0,10k-50k,125.0
71271,vw,polo,2017.0,manual,15773.0,petrol,20.0,58.9,1.0,2.0,0,0,0,0,0,0,8.0,1752.5555555555557,0,0,10k-50k,20.0
70087,vw,passat,2019.0,automatic,7424.0,diesel,145.0,48.7,2.0,3.0,0,0,0,0,0,1,6.0,1060.5714285714287,0,0,0-10k,72.5
73137,vw,polo,2017.0,manual,20883.0,petrol,20.0,60.1,1.1286680443671704,2.0,0,0,0,0,0,1,8.0,2320.3333333333335,0,0,10k-50k,17.720001996879198
19736,ford,fiesta,2019.0,manual,5341.0,petrol,145.0,58.9,1.0,0.0,0,0,0,0,1,1,6.0,763.0,0,0,0-10k,145.0
74501,vw,polo,2018.0,manual,15641.0,petrol,145.0,64.2,1.0,2.0,0,0,0,0,0,0,7.0,1955.125,0,0,10k-50k,145.0
50984,skoda,citigo,2019.0,manual,2155.0,petrol,145.0,67.3,0.5,2.0,0,0,0,0,0,1,6.0,307.85714285714283,0,0,0-10k,290.0
41388,mercedes,clclass,2019.0,automatic,1090.0,petrol,145.44074388484668,46.204958082957575,1.5,4.0,0,0,0,0,0,1,6.0,155.71428571428572,0,1,0-10k,96.96049592323112
39693,mercedes,vclass,2017.0,automatic,5000.0,diesel,150.0,48.7,2.1,0.0,0,0,0,0,1,1,8.0,555.5555555555555,0,1,0-10k,71.42857142857143
41738,mercedes,claclass,2017.0,automatic,42151.0,diesel,145.0,74.3,1.5,2.0,0,0,0,0,0,1,8.0,4683.444444444444,0,1,10k-50k,96.66666666666667
65219,opel,grandlandx,2019.0,manual,6259.0,diesel,145.0,48.7,1.5184070828936673,2.0,0,0,0,0,0,1,6.0,894.1428571428571,0,0,0-10k,95.49481271100882
20517,ford,focus,2019.0,automatic,2997.0,diesel,144.5986840647708,63.22990601618932,2.0,4.0,0,0,0,0,0,1,6.0,428.14285714285717,0,0,0-10k,72.2993420323854
18422,ford,focus,2019.0,manual,2901.0,petrol,147.60798947677227,58.319666204990995,1.0,0.0,0,0,0,0,1,1,6.0,414.42857142857144,0,0,0-10k,147.60798947677227
38355,mercedes,clclass,2017.0,semiauto,38051.0,diesel,20.0,64.2,2.1,2.0,0,0,0,0,0,1,8.0,4227.888888888889,0,1,10k-50k,9.523809523809524
67408,vw,golfsv,2019.0,automatic,25.0,petrol,145.0,32.8,2.0,1.0,0,0,0,0,0,1,6.0,3.5714285714285716,0,0,0-10k,72.5
65356,opel,astra,2017.0,automatic,23278.0,petrol,150.0,51.4,1.4,4.0,0,0,0,0,0,1,8.0,2586.4444444444443,0,0,10k-50k,107.14285714285715
21375,ford,kuga,2017.0,manual,37071.0,diesel,125.0,60.1,2.0,1.0,0,0,0,0,0,1,8.0,4119.0,0,0,10k-50k,62.5
52366,audi,yaris,2016.0,automatic,20000.0,hybrid,0.0,78.0,1.5,3.0,0,0,0,0,0,1,9.0,2000.0,1,1,10k-50k,0.0
14309,bmw,series2,2019.0,manual,123.0,petrol,145.0,52.3,1.5,0.0,0,0,0,0,1,1,6.0,17.571428571428573,0,1,0-10k,96.66666666666667
9897,bmw,series1,2020.0,manual,1524.0,petrol,145.0,44.1,1.5,2.0,0,0,0,0,0,1,5.0,254.0,0,1,0-10k,96.66666666666667
27561,ford,kuga,2013.0,semiauto,36123.0,diesel,200.0,45.6,2.0,2.0,0,0,0,0,0,1,12.0,2778.6923076923076,0,0,10k-50k,100.0
14568,bmw,x1,2017.0,semiauto,25917.0,diesel,125.0,57.6,2.0,3.0,0,0,0,0,0,1,8.0,2879.6666666666665,0,1,10k-50k,62.5
42029,mercedes,clclass,2016.0,automatic,13020.0,petrol,125.0,50.4,2.0,4.0,0,0,0,0,0,1,9.0,1302.0,0,1,10k-50k,62.5
17093,ford,focus,2017.0,manual,14090.0,diesel,145.0,74.3,1.5,4.0,0,0,0,0,0,1,8.0,1565.5555555555557,0,0,10k-50k,96.66666666666667
48450,skoda,superb,2017.0,semiauto,53850.0,diesel,145.0,62.8,2.0,0.0,0,0,0,0,1,1,8.0,5983.333333333333,0,0,50k-100k,72.5
20975,ford,fiesta,2016.0,manual,10697.0,petrol,0.0,65.7,1.0,1.0,0,0,0,0,0,1,9.0,1069.7,0,0,10k-50k,0.0
46209,mercedes,slc,2014.0,semiauto,69861.0,diesel,145.0,56.5,2.0,4.0,0,0,0,0,0,1,11.0,5821.75,0,1,50k-100k,72.5
12473,bmw,ix20,2019.0,semiauto,8550.0,diesel,145.0,48.7,2.0,4.0,0,0,0,0,0,0,6.0,1221.4285714285713,0,1,0-10k,72.5
26857,ford,fiesta,2012.0,manual,62300.0,petrol,0.0,65.7,1.0,2.0,0,0,0,0,0,1,13.0,4450.0,0,0,50k-100k,0.0
75171,vw,arteon,2019.0,manual,41.0,diesel,145.0,52.3,2.0,3.0,0,0,0,0,0,1,6.0,5.857142857142857,0,0,0-10k,72.5
28048,ford,fiesta,2014.0,manual,36677.0,petrol,30.0,54.3,1.2,3.0,0,0,0,0,0,1,11.0,3056.4166666666665,0,0,10k-50k,25.0
23092,ford,galaxy,2017.0,manual,27203.0,diesel,125.0,88.32163954563916,2.0,4.0,0,0,0,0,0,1,8.0,3022.5555555555557,0,0,10k-50k,62.5
29539,ford,focus,2016.0,manual,37446.0,diesel,0.0,74.3,1.5,3.0,0,0,0,0,0,1,9.0,3744.6,0,0,10k-50k,0.0
24855,ford,focus,2019.0,manual,11594.0,diesel,160.15800055387888,75.13570878966564,1.5,2.0,0,0,0,0,0,1,6.0,1656.2857142857142,0,0,10k-50k,106.77200036925258
71361,vw,troc,2018.0,manual,21800.0,petrol,145.0,53.3,1.3267624828506928,4.0,0,0,0,0,0,1,7.0,2725.0,0,0,10k-50k,109.28858923448891
38562,mercedes,clclass,2017.0,semiauto,19877.0,hybrid,0.0,134.5,2.0,2.0,0,0,0,0,0,1,8.0,2208.5555555555557,1,1,10k-50k,0.0
55840,audi,crosslandx,2018.0,manual,8828.0,petrol,290.4867850792564,44.8,1.2,1.0,0,0,0,0,0,1,7.0,1103.5,0,1,0-10k,242.07232089938032
64037,opel,corsa,2017.0,manual,227.0,petrol,150.0,51.258917498951895,1.4,4.0,0,0,0,0,0,1,8.0,25.22222222222222,0,0,0-10k,107.14285714285715
33371,hyundai,tucson,2017.0,manual,17000.0,petrol,150.0,44.8,1.6,4.0,0,0,0,0,0,1,8.0,1888.888888888889,0,0,10k-50k,93.75
10727,bmw,series1,2017.0,automatic,18000.0,petrol,205.0,39.8,3.0,2.0,0,0,0,0,0,1,8.0,2000.0,0,1,10k-50k,68.33333333333333
41211,mercedes,glcclass,2019.0,semiauto,12831.0,diesel,145.0,44.8,2.0,2.0,0,0,0,0,0,1,6.0,1833.0,0,1,10k-50k,72.5
61675,opel,corsa,2018.0,manual,15216.0,petrol,145.0,55.4,1.4,3.0,0,0,0,0,0,1,7.0,1902.0,0,0,10k-50k,103.57142857142858
16903,ford,fiesta,2016.0,manual,5366.0,petrol,0.0,65.7,1.0,4.0,1,0,0,0,0,1,9.0,536.6,0,0,0-10k,0.0
6202,audi,rav4,2006.0,manual,80000.0,petrol,300.0,33.6,2.0,3.0,0,0,0,0,0,0,19.0,4000.0,0,1,50k-100k,150.0
69314,vw,golfsv,2019.0,automatic,2500.0,petrol,145.0,44.1,1.5,1.0,0,0,0,0,0,1,6.0,357.14285714285717,0,0,0-10k,96.66666666666667
35072,mercedes,claclass,2019.0,semiauto,6367.0,petrol,145.0,53.3,1.3,1.0,0,0,0,0,0,1,6.0,909.5714285714286,0,1,0-10k,111.53846153846153
35029,mercedes,clsclass,2019.0,automatic,4011.0,diesel,145.0,47.9,2.9,1.0,0,0,0,0,0,1,6.0,573.0,0,1,0-10k,50.0
44152,mercedes,clclass,2017.0,semiauto,2883.0,petrol,145.0,42.2,2.0,4.0,0,0,0,0,0,1,8.0,320.3333333333333,0,1,0-10k,72.5
67588,vw,passat,2015.0,manual,123200.0,diesel,20.0,68.9,1.6,0.0,0,0,0,0,1,1,10.0,11200.0,0,0,100k-150k,12.5
44965,mercedes,claclass,2019.0,automatic,2751.0,diesel,145.0,56.5,2.0,1.0,0,0,0,0,0,1,6.0,393.0,0,1,0-10k,72.5
22099,ford,focus,2019.0,manual,2808.0,petrol,145.0,58.319666204990995,1.0,3.0,0,0,0,0,0,1,6.0,401.14285714285717,0,0,0-10k,145.0
8254,bmw,series1,2016.0,manual,44028.0,diesel,20.0,72.4,1.5,1.0,0,0,0,0,0,1,9.0,4402.8,0,1,10k-50k,13.333333333333334
7580,bmw,m3,2017.0,semiauto,21431.0,petrol,150.0,34.0,3.0,2.0,0,0,0,0,0,1,8.0,2381.222222222222,0,1,10k-50k,50.0
1615,audi,tt,2019.0,automatic,5000.0,petrol,145.0,37.2,2.0,2.0,0,0,0,0,0,1,6.0,714.2857142857143,0,1,0-10k,72.5
45272,mercedes,gleclass,2016.0,semiauto,12021.0,diesel,30.0,65.7,2.0,2.0,0,0,0,0,0,1,9.0,1202.1,0,1,10k-50k,15.0
39529,mercedes,gleclass,2015.0,semiauto,33659.0,petrol,240.0,39.2,3.5,2.0,0,0,0,0,0,1,10.0,3059.909090909091,0,1,10k-50k,68.57142857142857
75519,vw,tiguan,2019.0,semiauto,6283.0,diesel,150.0,31.4,2.0,2.0,0,0,0,0,0,1,6.0,897.5714285714286,0,0,0-10k,75.0
7612,bmw,series2,2019.0,automatic,10440.0,diesel,145.0,62.8,2.0,0.0,0,0,0,0,1,1,6.0,1491.4285714285713,0,1,10k-50k,72.5
7272,audi,sq7,2019.0,semiauto,6227.0,diesel,145.0,33.2,3.0,3.0,0,0,0,0,0,1,6.0,889.5714285714286,0,1,0-10k,48.333333333333336
61994,opel,grandlandx,2019.0,automatic,15000.0,diesel,145.0,57.7,2.0,1.0,0,0,0,0,0,1,6.0,2142.8571428571427,0,0,10k-50k,72.5
68847,vw,passat,2016.0,manual,43699.0,diesel,0.0,76.3,1.6,2.0,0,0,0,0,0,1,9.0,4369.9,0,0,10k-50k,0.0
16024,ford,ka,2019.0,manual,1850.0,petrol,145.0,43.5,1.2,4.0,0,0,0,0,0,1,6.0,264.2857142857143,0,0,0-10k,120.83333333333334
48695,skoda,citigo,2018.0,manual,22397.0,petrol,145.0,64.2,1.0,3.0,0,0,0,0,0,1,7.0,2799.625,0,0,10k-50k,145.0
23977,ford,ka,2019.0,manual,5000.0,petrol,145.0,47.9,0.5,4.0,0,1,0,0,0,1,6.0,714.2857142857143,0,0,0-10k,290.0
692,audi,q2,2017.0,manual,42594.0,diesel,30.0,64.2,1.6,0.0,0,0,0,0,1,1,8.0,4732.666666666667,0,1,10k-50k,18.75
49037,skoda,octavia,2019.0,semiauto,1710.0,petrol,145.0,44.8,1.6091036202937345,0.0,0,0,0,0,1,1,6.0,244.28571428571428,0,0,0-10k,90.11228249771193
40331,mercedes,clclass,2019.0,automatic,4999.0,diesel,145.0,64.2,2.0,4.0,0,0,0,0,0,1,6.0,714.1428571428571,0,1,0-10k,72.5
28531,ford,focus,2017.0,manual,51000.0,diesel,150.0,74.3,1.5,4.0,0,0,0,0,0,1,8.0,5666.666666666667,0,0,50k-100k,100.0
12520,audi,series1,2013.0,automatic,53346.0,petrol,146.39521398914295,48.7,1.6,2.0,0,0,0,0,0,1,12.0,4103.538461538462,0,1,50k-100k,91.49700874321434
9403,audi,series2,2015.0,manual,133670.0,diesel,20.0,68.9,2.0,4.0,0,0,0,0,0,1,10.0,12151.818181818182,0,1,100k-150k,10.0
64374,opel,mokka,2019.0,manual,11612.0,petrol,145.0,39.2,1.4,0.0,0,0,0,0,1,1,6.0,1658.857142857143,0,0,10k-50k,103.57142857142858
43424,mercedes,clclass,2018.0,semiauto,3900.0,diesel,145.0,60.1,2.1,3.0,0,0,0,0,0,1,7.0,487.5,0,1,0-10k,69.04761904761905
46458,mercedes,gleclass,2019.0,semiauto,2000.0,diesel,145.0,72.4,2.0,4.0,0,0,0,0,0,1,6.0,285.7142857142857,0,1,0-10k,72.5
3396,audi,a1,2012.0,manual,25000.0,diesel,0.0,74.3,1.6,0.0,0,0,0,0,1,1,13.0,1785.7142857142858,0,1,10k-50k,0.0
8552,bmw,series3,2015.0,manual,92468.0,diesel,20.0,69.12339383785256,2.0,4.0,0,0,0,0,0,1,10.0,8406.181818181818,0,1,50k-100k,10.0
16930,ford,fiesta,2015.0,manual,42746.0,petrol,145.0,47.9,1.6,3.0,0,0,0,0,0,1,10.0,3886.0,0,0,10k-50k,90.625
11733,bmw,series1,2020.0,manual,2500.0,diesel,145.0,53.3,2.0,2.0,0,0,0,0,0,1,5.0,416.6666666666667,0,1,0-10k,72.5
28203,ford,focus,2018.0,manual,15930.0,petrol,146.00891693531082,61.80067823122865,1.0,4.0,0,0,0,0,0,1,7.0,1991.25,0,0,10k-50k,146.00891693531082
59750,opel,mokka,2015.0,manual,51832.0,petrol,205.0,40.9,2.0641186347051645,1.0,0,0,0,0,0,0,10.0,4712.0,0,0,50k-100k,99.31599693603943
11460,bmw,x7,2019.0,semiauto,3003.0,diesel,145.0,33.6,3.0,3.0,0,0,0,0,0,1,6.0,429.0,0,1,0-10k,48.333333333333336
75602,vw,tiguan,2017.0,semiauto,17000.0,diesel,150.0,49.6,2.0,2.0,0,0,0,0,0,1,8.0,1888.888888888889,0,0,10k-50k,75.0
8967,bmw,x1,2016.2625100193713,automatic,15777.0,diesel,30.0,65.7,2.0,2.0,0,0,0,0,0,1,8.737489980628652,1620.2327326021482,0,1,10k-50k,15.0
26926,ford,fiesta,2016.0,manual,17457.0,petrol,0.0,65.7,1.0,4.0,0,0,0,0,0,1,9.0,1745.7,0,0,10k-50k,0.0
61256,opel,astra,2016.0,manual,18550.0,petrol,125.0,51.4,1.4,2.0,0,0,0,0,0,1,9.0,1855.0,0,0,10k-50k,89.28571428571429
48015,skoda,fabia,2017.0,automatic,14863.0,petrol,145.0,61.4,1.0,4.0,0,0,0,0,0,1,8.0,1651.4444444444443,0,0,10k-50k,145.0
865,audi,q3,2017.0,manual,25868.0,petrol,145.0,49.6,1.4,0.0,0,0,0,0,1,1,8.0,2874.222222222222,0,1,10k-50k,103.57142857142858
60879,opel,astra,2018.0,manual,21230.0,petrol,145.0,51.4,1.4,4.0,0,0,0,0,0,1,7.0,2653.75,0,0,10k-50k,103.57142857142858
26794,ford,fiesta,2018.0,automatic,63803.0,petrol,145.0,48.7,1.0,1.0,0,0,0,0,0,1,7.0,7975.375,0,0,50k-100k,145.0
13742,bmw,series4,2019.0,semiauto,8794.0,diesel,145.0,60.1,2.0,2.0,0,0,0,0,0,1,6.0,1256.2857142857142,0,1,0-10k,72.5
62623,opel,mokka,2019.0,manual,10.0,petrol,145.0,39.2,1.4,0.0,0,0,0,0,1,0,6.0,1.4285714285714286,0,0,0-10k,103.57142857142858
75634,vw,touran,2017.0,semiauto,35171.0,diesel,30.0,65.7,1.6,3.0,0,0,0,0,0,1,8.0,3907.8888888888887,0,0,10k-50k,18.75
14986,audi,series3,2019.0,automatic,4869.0,diesel,145.0,50.4,2.0,0.0,0,0,0,0,1,1,6.0,695.5714285714286,0,1,0-10k,72.5
44999,mercedes,clclass,2015.0,automatic,22499.0,diesel,130.162993310731,58.07499049442936,2.1,0.0,0,0,0,0,1,1,10.0,2045.3636363636363,0,1,10k-50k,61.98237776701476
5319,audi,sq5,2019.0,automatic,2000.0,diesel,145.0,39.2,2.0,0.0,0,0,0,0,1,1,6.0,285.7142857142857,0,1,0-10k,72.5
54535,toyota,rav4,2017.0,automatic,26972.0,other,205.0,43.5,2.0,0.0,0,0,0,0,1,1,8.0,2996.8888888888887,0,0,10k-50k,102.5
52859,toyota,verso,2016.0,semiauto,13992.0,diesel,165.0,43.5,1.8,2.0,0,0,0,0,0,1,9.0,1399.2,0,0,10k-50k,91.66666666666667
4589,audi,rav4,2017.0,automatic,17920.0,diesel,145.0,67.3,2.0,2.0,0,0,0,0,0,1,8.0,1991.111111111111,0,1,10k-50k,72.5
1575,audi,rav4,2018.0,automatic,18010.0,petrol,145.0,49.6,1.4,2.0,0,0,0,0,0,1,7.0,2251.25,0,1,10k-50k,103.57142857142858
1503,audi,a3,2013.0,manual,63986.0,diesel,0.0,10.0,1.6,0.0,0,0,0,0,1,1,12.0,4922.0,0,1,50k-100k,0.0
26847,ford,cmax,2017.0,manual,6564.0,diesel,20.0,68.9,1.5,4.0,0,0,0,0,0,1,8.0,729.3333333333334,0,0,0-10k,13.333333333333334
75743,vw,golfsv,2019.0,semiauto,7800.0,diesel,145.0,53.3,2.0,0.0,0,0,0,0,1,1,6.0,1114.2857142857142,0,0,0-10k,72.5
